"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,-2.4934603880e-02,1.0000000000e+01,1.0000000000e+01,2.4931092580e-02,-3.0000000000e+00,-3.0000000000e+00,-1.1659229490e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5052507780e+02
0.0000000000e+00,0.0000000000e+00,-2.4840784170e-02,1.0500000000e+01,1.0500000000e+01,2.4836190560e-02,-3.0000000000e+00,-3.0000000000e+00,-1.5111442740e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5285633170e+02
0.0000000000e+00,0.0000000000e+00,-2.4748271010e-02,1.1000000000e+01,1.1000000000e+01,2.4742369450e-02,-3.0000000000e+00,-3.0000000000e+00,-1.9496866850e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5516836410e+02
0.0000000000e+00,0.0000000000e+00,-2.4657156070e-02,1.1500000000e+01,1.1500000000e+01,2.4649695300e-02,-3.0000000000e+00,-3.0000000000e+00,-2.5045148880e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5746211600e+02
0.0000000000e+00,0.0000000000e+00,-2.4560652100e-02,1.2000000000e+01,1.2000000000e+01,2.4565040440e-02,-3.0000000000e+00,-3.0000000000e+00,-3.2023423910e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5973447340e+02
0.0000000000e+00,0.0000000000e+00,-2.4470601400e-02,1.2500000000e+01,1.2500000000e+01,2.4476171500e-02,-3.0000000000e+00,-3.0000000000e+00,-4.0792962150e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6199315630e+02
0.0000000000e+00,0.0000000000e+00,-2.4381745100e-02,1.3000000000e+01,1.3000000000e+01,2.4388715920e-02,-3.0000000000e+00,-3.0000000000e+00,-5.1760922040e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6423844380e+02
0.0000000000e+00,0.0000000000e+00,-2.4301188480e-02,1.3500000000e+01,1.3500000000e+01,2.4296749730e-02,-3.0000000000e+00,-3.0000000000e+00,-6.5458952220e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6647890900e+02
0.0000000000e+00,0.0000000000e+00,-2.4216265440e-02,1.4000000000e+01,1.4000000000e+01,2.4210692790e-02,-3.0000000000e+00,-3.0000000000e+00,-8.2445725260e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6870079480e+02
0.0000000000e+00,0.0000000000e+00,-2.4132484430e-02,1.4500000000e+01,1.4500000000e+01,2.4125548640e-02,-3.0000000000e+00,-3.0000000000e+00,-1.0346458520e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.7090784810e+02
0.0000000000e+00,0.0000000000e+00,-2.4041705430e-02,1.5000000000e+01,1.5000000000e+01,2.4046454650e-02,-3.0000000000e+00,-3.0000000000e+00,-1.2930880310e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.7309467690e+02
