"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,3.8068083940e-14,0.0000000000e+00,0.0000000000e+00,-8.3173548780e-15,-1.0000000000e+00,-1.0000000000e+00,-2.4313738250e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e+02
0.0000000000e+00,0.0000000000e+00,-1.6716633290e-02,5.0000000000e-01,5.0000000000e-01,1.6716633830e-02,-1.0000000000e+00,-1.0000000000e+00,-2.7774705320e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0148012540e+02
0.0000000000e+00,0.0000000000e+00,-2.9958252190e-02,1.0000000000e+00,1.0000000000e+00,2.9958252190e-02,-1.0000000000e+00,-1.0000000000e+00,-4.6809277850e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0532686520e+02
0.0000000000e+00,0.0000000000e+00,-3.9771368040e-02,1.5000000000e+00,1.5000000000e+00,3.9771368040e-02,-1.0000000000e+00,-1.0000000000e+00,-9.9771953100e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1070339150e+02
0.0000000000e+00,0.0000000000e+00,-4.6515888790e-02,2.0000000000e+00,2.0000000000e+00,4.6515888720e-02,-1.0000000000e+00,-1.0000000000e+00,-2.3581423640e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1687305600e+02
0.0000000000e+00,0.0000000000e+00,-4.8924183390e-02,2.2500000000e+00,2.2500000000e+00,4.8924183390e-02,-1.0000000000e+00,-1.0000000000e+00,-3.6478675810e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2007600630e+02
0.0000000000e+00,0.0000000000e+00,-5.0786855270e-02,2.5000000000e+00,2.5000000000e+00,5.0786605130e-02,-1.0000000000e+00,-1.0000000000e+00,-5.6171744690e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2329166200e+02
0.0000000000e+00,0.0000000000e+00,-5.3153683160e-02,3.0000000000e+00,3.0000000000e+00,5.3153653860e-02,-1.0000000000e+00,-1.0000000000e+00,-1.2824335220e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2961089490e+02
0.0000000000e+00,0.0000000000e+00,-5.4140972070e-02,3.5000000000e+00,3.5000000000e+00,5.4146590920e-02,-1.0000000000e+00,-1.0000000000e+00,-2.7274886140e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3567843440e+02
0.0000000000e+00,0.0000000000e+00,-5.4225622870e-02,4.0000000000e+00,4.0000000000e+00,5.4221440330e-02,-1.0000000000e+00,-1.0000000000e+00,-5.3808820670e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4138640060e+02
0.0000000000e+00,0.0000000000e+00,-5.3772044240e-02,4.5000000000e+00,4.5000000000e+00,5.3763167870e-02,-1.0000000000e+00,-1.0000000000e+00,-9.9281990730e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4673814190e+02
0.0000000000e+00,0.0000000000e+00,-5.3025723080e-02,5.0000000000e+00,5.0000000000e+00,5.3032658980e-02,-1.0000000000e+00,-1.0000000000e+00,-1.7325181890e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5177122200e+02
0.0000000000e+00,0.0000000000e+00,-5.2159634230e-02,5.5000000000e+00,5.5000000000e+00,5.2154011820e-02,-1.0000000000e+00,-1.0000000000e+00,-2.8955120020e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5654847490e+02
