"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,2.4928200550e-18,0.0000000000e+00,0.0000000000e+00,-1.0463681360e-17,0.0000000000e+00,0.0000000000e+00,-1.5764343410e-32,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e+02
0.0000000000e+00,0.0000000000e+00,-4.7895960220e-03,1.2500000000e-01,1.2500000000e-01,4.7895922900e-03,0.0000000000e+00,0.0000000000e+00,-4.4085720110e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0166586630e+02
0.0000000000e+00,0.0000000000e+00,-9.0203831360e-03,2.5000000000e-01,2.5000000000e-01,9.0202160210e-03,0.0000000000e+00,0.0000000000e+00,-9.3620512370e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0622222640e+02
0.0000000000e+00,0.0000000000e+00,-1.5211439570e-02,5.0000000000e-01,5.0000000000e-01,1.5211981200e-02,0.0000000000e+00,0.0000000000e+00,-7.2962815970e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2105144620e+02
0.0000000000e+00,0.0000000000e+00,-2.0899159120e-02,1.0000000000e+00,1.0000000000e+00,2.0897384810e-02,0.0000000000e+00,0.0000000000e+00,-6.6106015900e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5904519270e+02
0.0000000000e+00,0.0000000000e+00,-2.2370907070e-02,1.5000000000e+00,1.5000000000e+00,2.2369433220e-02,0.0000000000e+00,0.0000000000e+00,-2.6684516300e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9696740820e+02
0.0000000000e+00,0.0000000000e+00,-2.2392012490e-02,2.0000000000e+00,2.0000000000e+00,2.2391109550e-02,0.0000000000e+00,0.0000000000e+00,-4.9201574200e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3207063770e+02
0.0000000000e+00,0.0000000000e+00,-2.1902542050e-02,2.5000000000e+00,2.5000000000e+00,2.1900565330e-02,0.0000000000e+00,0.0000000000e+00,-5.1779772150e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.6446188630e+02
0.0000000000e+00,0.0000000000e+00,-2.1224446710e-02,3.0000000000e+00,3.0000000000e+00,2.1228606960e-02,0.0000000000e+00,0.0000000000e+00,-3.6150093630e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9446125660e+02
0.0000000000e+00,0.0000000000e+00,-2.0863793440e-02,3.2500000000e+00,3.2500000000e+00,2.0850557080e-02,0.0000000000e+00,0.0000000000e+00,-8.4483881700e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0863021980e+02
0.0000000000e+00,0.0000000000e+00,-2.0486195540e-02,3.5000000000e+00,3.5000000000e+00,2.0474367510e-02,0.0000000000e+00,0.0000000000e+00,-1.8397297660e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.2225003700e+02
0.0000000000e+00,0.0000000000e+00,-1.9725935840e-02,4.0000000000e+00,4.0000000000e+00,1.9704534740e-02,0.0000000000e+00,0.0000000000e+00,-7.2646817710e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4791632150e+02
0.0000000000e+00,0.0000000000e+00,-1.8981207530e-02,4.5000000000e+00,4.5000000000e+00,1.8950344490e-02,0.0000000000e+00,0.0000000000e+00,-2.3507771980e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.7168534340e+02
0.0000000000e+00,0.0000000000e+00,-1.8271856740e-02,5.0000000000e+00,5.0000000000e+00,1.8214652240e-02,0.0000000000e+00,0.0000000000e+00,-6.4548180050e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9363930780e+02
0.0000000000e+00,0.0000000000e+00,-1.7923304720e-02,5.2500000000e+00,5.2500000000e+00,1.7873211140e-02,0.0000000000e+00,0.0000000000e+00,-1.0206581510e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.0409969950e+02
