"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,-1.1335465780e-02,1.1015625000e+01,1.1015625000e+01,1.1441579090e-02,-1.0000000000e+00,-1.0000000000e+00,-1.2189813200e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3668134720e+02
0.0000000000e+00,0.0000000000e+00,-1.1326688650e-02,1.1031250000e+01,1.1031250000e+01,1.1434657250e-02,-1.0000000000e+00,-1.0000000000e+00,-1.2360854670e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3713897460e+02
0.0000000000e+00,0.0000000000e+00,-1.1318482420e-02,1.1046875000e+01,1.1046875000e+01,1.1427677360e-02,-1.0000000000e+00,-1.0000000000e+00,-1.2526678750e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3757728810e+02
0.0000000000e+00,0.0000000000e+00,-1.1309604210e-02,1.1062500000e+01,1.1062500000e+01,1.1420813540e-02,-1.0000000000e+00,-1.0000000000e+00,-1.2703777040e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3803929300e+02
0.0000000000e+00,0.0000000000e+00,-1.1300849480e-02,1.1078125000e+01,1.1078125000e+01,1.1413954450e-02,-1.0000000000e+00,-1.0000000000e+00,-1.2881683610e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3849750110e+02
0.0000000000e+00,0.0000000000e+00,-1.1292161220e-02,1.1093750000e+01,1.1093750000e+01,1.1407108920e-02,-1.0000000000e+00,-1.0000000000e+00,-1.3061161740e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3895389890e+02
0.0000000000e+00,0.0000000000e+00,-1.1283509410e-02,1.1109375000e+01,1.1109375000e+01,1.1400281880e-02,-1.0000000000e+00,-1.0000000000e+00,-1.3242643200e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3940955510e+02
0.0000000000e+00,0.0000000000e+00,-1.1274877510e-02,1.1125000000e+01,1.1125000000e+01,1.1393476090e-02,-1.0000000000e+00,-1.0000000000e+00,-1.3426388660e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3986506770e+02
0.0000000000e+00,0.0000000000e+00,-1.1266256210e-02,1.1140625000e+01,1.1140625000e+01,1.1386693130e-02,-1.0000000000e+00,-1.0000000000e+00,-1.3612563460e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4032077500e+02
0.0000000000e+00,0.0000000000e+00,-1.1257640070e-02,1.1156250000e+01,1.1156250000e+01,1.1379933820e-02,-1.0000000000e+00,-1.0000000000e+00,-1.3801279030e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4077686980e+02
0.0000000000e+00,0.0000000000e+00,-1.1249025700e-02,1.1171875000e+01,1.1171875000e+01,1.1373198550e-02,-1.0000000000e+00,-1.0000000000e+00,-1.3992615570e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4123346070e+02
0.0000000000e+00,0.0000000000e+00,-1.1240410770e-02,1.1187500000e+01,1.1187500000e+01,1.1366487320e-02,-1.0000000000e+00,-1.0000000000e+00,-1.4186634570e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4169060700e+02
0.0000000000e+00,0.0000000000e+00,-1.1231793510e-02,1.1203125000e+01,1.1203125000e+01,1.1359799950e-02,-1.0000000000e+00,-1.0000000000e+00,-1.4383385840e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4214833690e+02
0.0000000000e+00,0.0000000000e+00,-1.1223172450e-02,1.1218750000e+01,1.1218750000e+01,1.1353136050e-02,-1.0000000000e+00,-1.0000000000e+00,-1.4582911670e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4260665930e+02
0.0000000000e+00,0.0000000000e+00,-1.1214546320e-02,1.1234375000e+01,1.1234375000e+01,1.1346495170e-02,-1.0000000000e+00,-1.0000000000e+00,-1.4785249700e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4306557110e+02
0.0000000000e+00,0.0000000000e+00,-1.1205914060e-02,1.1250000000e+01,1.1250000000e+01,1.1339876820e-02,-1.0000000000e+00,-1.0000000000e+00,-1.4990435090e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4352506260e+02
0.0000000000e+00,0.0000000000e+00,-1.1196793000e-02,1.1265625000e+01,1.1265625000e+01,1.1333331650e-02,-1.0000000000e+00,-1.0000000000e+00,-1.5206391980e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4400228920e+02
0.0000000000e+00,0.0000000000e+00,-1.1188349940e-02,1.1281250000e+01,1.1281250000e+01,1.1326734930e-02,-1.0000000000e+00,-1.0000000000e+00,-1.5414104550e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4445566090e+02
0.0000000000e+00,0.0000000000e+00,-1.1179811330e-02,1.1296875000e+01,1.1296875000e+01,1.1320169460e-02,-1.0000000000e+00,-1.0000000000e+00,-1.5626146300e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4491267780e+02
0.0000000000e+00,0.0000000000e+00,-1.1170734330e-02,1.1312500000e+01,1.1312500000e+01,1.1313678880e-02,-1.0000000000e+00,-1.0000000000e+00,-1.5850201660e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4538923470e+02
0.0000000000e+00,0.0000000000e+00,-1.1162303490e-02,1.1328125000e+01,1.1328125000e+01,1.1307145400e-02,-1.0000000000e+00,-1.0000000000e+00,-1.6066174420e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4584297110e+02
0.0000000000e+00,0.0000000000e+00,-1.1153285070e-02,1.1343750000e+01,1.1343750000e+01,1.1300691300e-02,-1.0000000000e+00,-1.0000000000e+00,-1.6295371190e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4631817810e+02
0.0000000000e+00,0.0000000000e+00,-1.1144878410e-02,1.1359375000e+01,1.1359375000e+01,1.1294200880e-02,-1.0000000000e+00,-1.0000000000e+00,-1.6516824070e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4677171530e+02
0.0000000000e+00,0.0000000000e+00,-1.1135867370e-02,1.1375000000e+01,1.1375000000e+01,1.1287789360e-02,-1.0000000000e+00,-1.0000000000e+00,-1.6752177450e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4724740850e+02
0.0000000000e+00,0.0000000000e+00,-1.1126981200e-02,1.1390625000e+01,1.1390625000e+01,1.1281387890e-02,-1.0000000000e+00,-1.0000000000e+00,-1.6988514810e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4771897380e+02
0.0000000000e+00,0.0000000000e+00,-1.1118633960e-02,1.1406250000e+01,1.1406250000e+01,1.1274961080e-02,-1.0000000000e+00,-1.0000000000e+00,-1.7218029360e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4817135480e+02
0.0000000000e+00,0.0000000000e+00,-1.1109647470e-02,1.1421875000e+01,1.1421875000e+01,1.1268613240e-02,-1.0000000000e+00,-1.0000000000e+00,-1.7462683270e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4864727420e+02
0.0000000000e+00,0.0000000000e+00,-1.1100760360e-02,1.1437500000e+01,1.1437500000e+01,1.1262278870e-02,-1.0000000000e+00,-1.0000000000e+00,-1.7708822790e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4911995630e+02
0.0000000000e+00,0.0000000000e+00,-1.1091924740e-02,1.1453125000e+01,1.1453125000e+01,1.1255962660e-02,-1.0000000000e+00,-1.0000000000e+00,-1.7957342950e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4959112510e+02
0.0000000000e+00,0.0000000000e+00,-1.1083113800e-02,1.1468750000e+01,1.1468750000e+01,1.1249667190e-02,-1.0000000000e+00,-1.0000000000e+00,-1.8208774280e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5006174670e+02
0.0000000000e+00,0.0000000000e+00,-1.1074311970e-02,1.1484375000e+01,1.1484375000e+01,1.1243393990e-02,-1.0000000000e+00,-1.0000000000e+00,-1.8463452320e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5053238400e+02
0.0000000000e+00,0.0000000000e+00,-1.1065510050e-02,1.1500000000e+01,1.1500000000e+01,1.1237143990e-02,-1.0000000000e+00,-1.0000000000e+00,-1.8721600190e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5100336910e+02
0.0000000000e+00,0.0000000000e+00,-1.1056702550e-02,1.1515625000e+01,1.1515625000e+01,1.1230917770e-02,-1.0000000000e+00,-1.0000000000e+00,-1.8983376250e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5147490180e+02
0.0000000000e+00,0.0000000000e+00,-1.1047886040e-02,1.1531250000e+01,1.1531250000e+01,1.1224715740e-02,-1.0000000000e+00,-1.0000000000e+00,-1.9248901770e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5194710550e+02
0.0000000000e+00,0.0000000000e+00,-1.1039058330e-02,1.1546875000e+01,1.1546875000e+01,1.1218538200e-02,-1.0000000000e+00,-1.0000000000e+00,-1.9518276970e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5242006000e+02
0.0000000000e+00,0.0000000000e+00,-1.1030217900e-02,1.1562500000e+01,1.1562500000e+01,1.1212385390e-02,-1.0000000000e+00,-1.0000000000e+00,-1.9791590430e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5289381980e+02
0.0000000000e+00,0.0000000000e+00,-1.1021363670e-02,1.1578125000e+01,1.1578125000e+01,1.1206257520e-02,-1.0000000000e+00,-1.0000000000e+00,-2.0068924620e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5336842480e+02
0.0000000000e+00,0.0000000000e+00,-1.1012027940e-02,1.1593750000e+01,1.1593750000e+01,1.1200185950e-02,-1.0000000000e+00,-1.0000000000e+00,-2.0360781120e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5386124040e+02
0.0000000000e+00,0.0000000000e+00,-1.1003328820e-02,1.1609375000e+01,1.1609375000e+01,1.1194095790e-02,-1.0000000000e+00,-1.0000000000e+00,-2.0642350790e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5433076680e+02
0.0000000000e+00,0.0000000000e+00,-1.0994539040e-02,1.1625000000e+01,1.1625000000e+01,1.1188036480e-02,-1.0000000000e+00,-1.0000000000e+00,-2.0929770870e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5480397420e+02
0.0000000000e+00,0.0000000000e+00,-1.0985221340e-02,1.1640625000e+01,1.1640625000e+01,1.1182035030e-02,-1.0000000000e+00,-1.0000000000e+00,-2.1233382120e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5529720410e+02
0.0000000000e+00,0.0000000000e+00,-1.0976509710e-02,1.1656250000e+01,1.1656250000e+01,1.1176020490e-02,-1.0000000000e+00,-1.0000000000e+00,-2.1526925940e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5576814160e+02
0.0000000000e+00,0.0000000000e+00,-1.0967225030e-02,1.1671875000e+01,1.1671875000e+01,1.1170065670e-02,-1.0000000000e+00,-1.0000000000e+00,-2.1838157510e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5626084540e+02
0.0000000000e+00,0.0000000000e+00,-1.0958516340e-02,1.1687500000e+01,1.1687500000e+01,1.1164101840e-02,-1.0000000000e+00,-1.0000000000e+00,-2.2139711670e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5673229060e+02
