"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,-5.1648314870e-12,0.0000000000e+00,0.0000000000e+00,-1.7394876680e-11,-2.0000000000e+00,-2.0000000000e+00,-1.9248073540e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e+02
0.0000000000e+00,0.0000000000e+00,-3.9994279130e-03,1.2500000000e-01,1.2500000000e-01,3.9993993860e-03,-2.0000000000e+00,-2.0000000000e+00,-2.3678491080e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0138863510e+02
0.0000000000e+00,0.0000000000e+00,-7.5243055770e-03,2.5000000000e-01,2.5000000000e-01,7.5242934430e-03,-2.0000000000e+00,-2.0000000000e+00,-4.2063321310e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0518143200e+02
0.0000000000e+00,0.0000000000e+00,-1.2766731240e-02,5.0000000000e-01,5.0000000000e-01,1.2767012490e-02,-2.0000000000e+00,-2.0000000000e+00,-2.5676029850e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1761716130e+02
0.0000000000e+00,0.0000000000e+00,-1.7596234050e-02,1.0000000000e+00,1.0000000000e+00,1.7593638530e-02,-2.0000000000e+00,-2.0000000000e+00,-1.5314995970e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4951588880e+02
0.0000000000e+00,0.0000000000e+00,-1.8724613290e-02,1.5000000000e+00,1.5000000000e+00,1.8726388770e-02,-2.0000000000e+00,-2.0000000000e+00,-4.4305281050e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.8055446670e+02
0.0000000000e+00,0.0000000000e+00,-1.8509222640e-02,2.0000000000e+00,2.0000000000e+00,1.8506754670e-02,-2.0000000000e+00,-2.0000000000e+00,-5.8060697050e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0793229630e+02
0.0000000000e+00,0.0000000000e+00,-1.7793112770e-02,2.5000000000e+00,2.5000000000e+00,1.7792524840e-02,-2.0000000000e+00,-2.0000000000e+00,-4.1833683700e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3154215310e+02
0.0000000000e+00,0.0000000000e+00,-1.6923455970e-02,3.0000000000e+00,3.0000000000e+00,1.6920536910e-02,-2.0000000000e+00,-2.0000000000e+00,-1.9761578990e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.5194889130e+02
0.0000000000e+00,0.0000000000e+00,-1.6483635230e-02,3.2500000000e+00,3.2500000000e+00,1.6483166300e-02,-2.0000000000e+00,-2.0000000000e+00,-3.8327594040e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.6120560220e+02
0.0000000000e+00,0.0000000000e+00,-1.6056323290e-02,3.5000000000e+00,3.5000000000e+00,1.6054749630e-02,-2.0000000000e+00,-2.0000000000e+00,-7.0150150240e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.6996074330e+02
0.0000000000e+00,0.0000000000e+00,-1.5257481070e-02,4.0000000000e+00,4.0000000000e+00,1.5252642560e-02,-2.0000000000e+00,-2.0000000000e+00,-2.0539003200e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8629103060e+02
0.0000000000e+00,0.0000000000e+00,-1.4542836140e-02,4.5000000000e+00,4.5000000000e+00,1.4537380120e-02,-2.0000000000e+00,-2.0000000000e+00,-5.2608559820e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0145380600e+02
0.0000000000e+00,0.0000000000e+00,-1.3904579490e-02,5.0000000000e+00,5.0000000000e+00,1.3898665440e-02,-2.0000000000e+00,-2.0000000000e+00,-1.2159238920e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1569231960e+02
0.0000000000e+00,0.0000000000e+00,-1.3339523110e-02,5.5000000000e+00,5.5000000000e+00,1.3327402690e-02,-2.0000000000e+00,-2.0000000000e+00,-2.6014550990e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.2929261960e+02
0.0000000000e+00,0.0000000000e+00,-1.2836212400e-02,6.0000000000e+00,6.0000000000e+00,1.2822216600e-02,-2.0000000000e+00,-2.0000000000e+00,-5.2393123000e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4240187240e+02
0.0000000000e+00,0.0000000000e+00,-1.2386880440e-02,6.5000000000e+00,6.5000000000e+00,1.2370348060e-02,-2.0000000000e+00,-2.0000000000e+00,-1.0041113960e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.5510829200e+02
0.0000000000e+00,0.0000000000e+00,-1.1985398360e-02,7.0000000000e+00,7.0000000000e+00,1.1959620790e-02,-2.0000000000e+00,-2.0000000000e+00,-1.8443798640e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.6747002960e+02
0.0000000000e+00,0.0000000000e+00,-1.1622112470e-02,7.5000000000e+00,7.5000000000e+00,1.1592938300e-02,-2.0000000000e+00,-2.0000000000e+00,-3.2720698850e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.7957701630e+02
0.0000000000e+00,0.0000000000e+00,-1.1293170190e-02,8.0000000000e+00,8.0000000000e+00,1.1260365660e-02,-2.0000000000e+00,-2.0000000000e+00,-5.6302733480e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9146507330e+02
0.0000000000e+00,0.0000000000e+00,-1.0996471600e-02,8.5000000000e+00,8.5000000000e+00,1.0953445040e-02,-2.0000000000e+00,-2.0000000000e+00,-9.4240066740e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.0315004260e+02
0.0000000000e+00,0.0000000000e+00,-1.0856425340e-02,8.7500000000e+00,8.7500000000e+00,1.0813274020e-02,-2.0000000000e+00,-2.0000000000e+00,-1.2095159500e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.0895716400e+02
0.0000000000e+00,0.0000000000e+00,-1.0724506030e-02,9.0000000000e+00,9.0000000000e+00,1.0675213380e-02,-2.0000000000e+00,-2.0000000000e+00,-1.5413348650e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.1469365730e+02
0.0000000000e+00,0.0000000000e+00,-1.0595680040e-02,9.2500000000e+00,9.2500000000e+00,1.0547108480e-02,-2.0000000000e+00,-2.0000000000e+00,-1.9568272340e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2043406590e+02
0.0000000000e+00,0.0000000000e+00,-1.0471883230e-02,9.5000000000e+00,9.5000000000e+00,1.0424255620e-02,-2.0000000000e+00,-2.0000000000e+00,-2.4717721440e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2614428540e+02
0.0000000000e+00,0.0000000000e+00,-1.0352781620e-02,9.7500000000e+00,9.7500000000e+00,1.0306168820e-02,-2.0000000000e+00,-2.0000000000e+00,-3.1068005290e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.3182433340e+02
0.0000000000e+00,0.0000000000e+00,-1.0294777850e-02,9.8750000000e+00,9.8750000000e+00,1.0249489110e-02,-2.0000000000e+00,-2.0000000000e+00,-3.4789772800e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.3466810490e+02
