"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,-1.2449578480e-12,0.0000000000e+00,0.0000000000e+00,-4.1631383800e-12,-3.0000000000e+00,-3.0000000000e+00,-1.8362374060e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e+02
0.0000000000e+00,0.0000000000e+00,-6.2941870830e-03,2.5000000000e-01,2.5000000000e-01,6.2941823600e-03,-3.0000000000e+00,-3.0000000000e+00,-2.0885694180e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0085708230e+02
0.0000000000e+00,0.0000000000e+00,-1.1394266780e-02,5.0000000000e-01,5.0000000000e-01,1.1394249840e-02,-3.0000000000e+00,-3.0000000000e+00,-2.9341965070e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0305625770e+02
0.0000000000e+00,0.0000000000e+00,-1.8036066370e-02,1.0000000000e+00,1.0000000000e+00,1.8036482150e-02,-3.0000000000e+00,-3.0000000000e+00,-8.0670970270e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0981283850e+02
0.0000000000e+00,0.0000000000e+00,-2.1000286210e-02,1.5000000000e+00,1.5000000000e+00,2.0999283920e-02,-3.0000000000e+00,-3.0000000000e+00,-2.3962353380e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1743852970e+02
0.0000000000e+00,0.0000000000e+00,-2.1878521410e-02,2.0000000000e+00,2.0000000000e+00,2.1879638100e-02,-3.0000000000e+00,-3.0000000000e+00,-6.3526210590e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2461805530e+02
0.0000000000e+00,0.0000000000e+00,-2.1858191460e-02,2.5000000000e+00,2.5000000000e+00,2.1856864530e-02,-3.0000000000e+00,-3.0000000000e+00,-1.4882687340e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3116977880e+02
0.0000000000e+00,0.0000000000e+00,-2.1523578970e-02,3.0000000000e+00,3.0000000000e+00,2.1525250110e-02,-3.0000000000e+00,-3.0000000000e+00,-3.1933891850e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3726574970e+02
0.0000000000e+00,0.0000000000e+00,-2.1092926970e-02,3.5000000000e+00,3.5000000000e+00,2.1090858950e-02,-3.0000000000e+00,-3.0000000000e+00,-6.4330080290e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4304730490e+02
0.0000000000e+00,0.0000000000e+00,-2.0639647610e-02,4.0000000000e+00,4.0000000000e+00,2.0642217680e-02,-3.0000000000e+00,-3.0000000000e+00,-1.2340747380e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4864572570e+02
