"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,4.3740758480e-14,0.0000000000e+00,0.0000000000e+00,-1.1062310200e-14,-2.0000000000e+00,-2.0000000000e+00,-1.9248072980e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e+02
0.0000000000e+00,0.0000000000e+00,-7.8091248520e-03,2.5000000000e-01,2.5000000000e-01,7.8091155340e-03,-2.0000000000e+00,-2.0000000000e+00,-2.2384663370e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0106946150e+02
0.0000000000e+00,0.0000000000e+00,-1.4433739000e-02,5.0000000000e-01,5.0000000000e-01,1.4433682380e-02,-2.0000000000e+00,-2.0000000000e+00,-3.4303878820e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0386435170e+02
0.0000000000e+00,0.0000000000e+00,-1.7265825220e-02,6.2500000000e-01,6.2500000000e-01,1.7265825220e-02,-2.0000000000e+00,-2.0000000000e+00,-4.5620554970e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0576887800e+02
0.0000000000e+00,0.0000000000e+00,-1.9790024640e-02,7.5000000000e-01,7.5000000000e-01,1.9790054300e-02,-2.0000000000e+00,-2.0000000000e+00,-6.3218910160e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0796811630e+02
0.0000000000e+00,0.0000000000e+00,-2.3948213220e-02,1.0000000000e+00,1.0000000000e+00,2.3949075780e-02,-2.0000000000e+00,-2.0000000000e+00,-1.3123035700e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1298107080e+02
0.0000000000e+00,0.0000000000e+00,-2.9209569230e-02,1.5000000000e+00,1.5000000000e+00,2.9210252650e-02,-2.0000000000e+00,-2.0000000000e+00,-6.2890014950e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2426781300e+02
0.0000000000e+00,0.0000000000e+00,-3.1546504490e-02,2.0000000000e+00,2.0000000000e+00,3.1549588400e-02,-2.0000000000e+00,-2.0000000000e+00,-2.7862546080e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3570664320e+02
0.0000000000e+00,0.0000000000e+00,-3.2121411230e-02,2.5000000000e+00,2.5000000000e+00,3.2124905170e-02,-2.0000000000e+00,-2.0000000000e+00,-1.0224961320e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4638486280e+02
0.0000000000e+00,0.0000000000e+00,-3.1747149700e-02,3.0000000000e+00,3.0000000000e+00,3.1751154640e-02,-2.0000000000e+00,-2.0000000000e+00,-3.0890636760e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5601901260e+02
0.0000000000e+00,0.0000000000e+00,-3.0949121060e-02,3.5000000000e+00,3.5000000000e+00,3.0953674400e-02,-2.0000000000e+00,-2.0000000000e+00,-7.9854496330e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6473259870e+02
0.0000000000e+00,0.0000000000e+00,-3.0013284020e-02,4.0000000000e+00,4.0000000000e+00,3.0018899360e-02,-2.0000000000e+00,-2.0000000000e+00,-1.8434602820e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.7275532980e+02
