"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,-2.1844827040e-03,5.0000000000e+00,5.0000000000e+00,2.1844718350e-03,-4.7500000000e+00,-4.7500000000e+00,-4.3920989920e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0585637170e+02
0.0000000000e+00,0.0000000000e+00,-4.0826695880e-03,5.0000000000e+00,5.0000000000e+00,4.0828401030e-03,-4.5000000000e+00,-4.5000000000e+00,-9.5053292240e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1117533860e+02
0.0000000000e+00,0.0000000000e+00,-6.5559153570e-03,5.0000000000e+00,5.0000000000e+00,6.5556698460e-03,-4.2500000000e+00,-4.2500000000e+00,-2.5727890260e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1830866780e+02
0.0000000000e+00,0.0000000000e+00,-9.2695500170e-03,5.0000000000e+00,5.0000000000e+00,9.2684994930e-03,-4.0000000000e+00,-4.0000000000e+00,-7.5481116420e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2635678040e+02
0.0000000000e+00,0.0000000000e+00,-1.2016673980e-02,5.0000000000e+00,5.0000000000e+00,1.2018616300e-02,-3.7500000000e+00,-3.7500000000e+00,-2.2012736750e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3471026890e+02
0.0000000000e+00,0.0000000000e+00,-1.4720625620e-02,5.0000000000e+00,5.0000000000e+00,1.4722227500e-02,-3.5000000000e+00,-3.5000000000e+00,-6.1891383060e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4312052670e+02
0.0000000000e+00,0.0000000000e+00,-1.7316628190e-02,5.0000000000e+00,5.0000000000e+00,1.7313039010e-02,-3.2500000000e+00,-3.2500000000e+00,-1.6398982220e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5136008550e+02
0.0000000000e+00,0.0000000000e+00,-1.9763764470e-02,5.0000000000e+00,5.0000000000e+00,1.9759752550e-02,-3.0000000000e+00,-3.0000000000e+00,-4.0421427290e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5926821230e+02
0.0000000000e+00,0.0000000000e+00,-2.2068552780e-02,5.0000000000e+00,5.0000000000e+00,2.2063673280e-02,-2.7500000000e+00,-2.7500000000e+00,-9.3016805300e-14,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6682667890e+02
0.0000000000e+00,0.0000000000e+00,-2.4230560820e-02,5.0000000000e+00,5.0000000000e+00,2.4224660700e-02,-2.5000000000e+00,-2.5000000000e+00,-2.0038286670e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.7401248600e+02
